section|theme|fr|pos|en|zh|note|exemple
TRAVAIL|求职|l'entretien d'embauche / l'entrevue|n.m./n.f.|job interview|面试|加拿大说 entrevue，法国说 entretien|J'ai une entrevue vendredi matin.
TRAVAIL|求职|l'expérience professionnelle|n.f.|work experience|工作经验|简历核心|J'ai dix ans d'expérience professionnelle dans ce secteur.
TRAVAIL|求职|les compétences|n.f.pl.|skills|技能|永远复数|Mes compétences correspondent au profil recherché.
TRAVAIL|求职|la période d'essai|n.f.|probation period|试用期|合同条款|La période d'essai dure trois mois.
TRAVAIL|求职|embaucher / recruter|v.|to hire / to recruit|雇佣/招聘|与 licencier 相对|L'entreprise a embauché vingt personnes.
TRAVAIL|雇佣条款|le contrat à durée indéterminée (CDI)|n.m.|permanent contract|无固定期限合同|与 CDD 成对，听力缩写|Il a signé un CDI le mois dernier.
TRAVAIL|雇佣条款|le contrat à durée déterminée (CDD)|n.m.|fixed-term contract|固定期限合同|临时合同|Mon CDD se termine en décembre.
TRAVAIL|雇佣条款|à temps plein / à temps partiel|loc.|full-time / part-time|全职/兼职|固定搭配|Je cherche un emploi à temps partiel.
TRAVAIL|雇佣条款|le salaire brut / net|n.m.|gross / net salary|税前/税后工资|工资单核心区分|Le salaire net est d'environ 3 000 dollars.
TRAVAIL|雇佣条款|les heures supplémentaires|n.f.pl.|overtime|加班|永远复数|Les heures supplémentaires sont payées à taux et demi.
TRAVAIL|雇佣条款|les avantages sociaux|n.m.pl.|employee benefits|福利待遇|加拿大求职核心词|Le poste offre de bons avantages sociaux.
TRAVAIL|雇佣条款|le congé payé|n.m.|paid leave|带薪假|福利|J'ai droit à trois semaines de congés payés.
TRAVAIL|雇佣条款|le congé de maladie|n.m.|sick leave|病假|请假场景|J'ai pris deux jours de congé de maladie.
TRAVAIL|雇佣条款|le préavis|n.m.|notice period|离职通知期|辞职流程|Je dois donner un préavis de deux semaines.
TRAVAIL|日常职场|le collègue / la collègue|n.|colleague|同事|阴阳同形|Ma collègue m'a remplacé hier.
TRAVAIL|日常职场|le supérieur hiérarchique / le patron|n.m.|line manager / boss|上司/老板|Tâche 3 明确提到的收件人类型|J'en ai parlé à mon supérieur hiérarchique.
TRAVAIL|日常职场|la charge de travail|n.f.|workload|工作量|协商与抱怨高频|Ma charge de travail a beaucoup augmenté.
TRAVAIL|日常职场|la date limite / l'échéance|n.f.|deadline|截止日期|respecter une échéance|Nous devons respecter l'échéance du 15 mai.
TRAVAIL|日常职场|la réunion|n.f.|meeting|会议|assister à / reporter une réunion|La réunion a été reportée à jeudi.
TRAVAIL|日常职场|l'ordre du jour|n.m.|agenda|议程|会议固定搭配|Voici l'ordre du jour de la réunion.
TRAVAIL|日常职场|le compte rendu|n.m.|minutes / report|纪要/汇报|Tâche 2 明确要求的文体|Je vous envoie le compte rendu de la réunion.
TRAVAIL|日常职场|remplacer quelqu'un|v.|to cover for someone|代班|同事互助场景|Peux-tu me remplacer samedi ?
TRAVAIL|日常职场|le télétravail|n.m.|remote work|远程办公|TCF 议论题头号热点|Le télétravail s'est généralisé depuis 2020.
TRAVAIL|日常职场|le mode hybride|n.m.|hybrid model|混合办公|疫情后热词|Nous fonctionnons en mode hybride.
TRAVAIL|日常职场|l'horaire flexible|n.m.|flexible hours|弹性工时|福利协商|L'horaire flexible facilite la conciliation travail-famille.
TRAVAIL|日常职场|la conciliation travail-famille|n.f.|work-life balance|工作与家庭平衡|魁北克高频社会议题表述|La conciliation travail-famille reste un défi.
TRAVAIL|职场问题|démissionner|v.|to resign|辞职|主动离职|Elle a démissionné après cinq ans.
TRAVAIL|职场问题|licencier / mettre à pied|v.|to dismiss / to lay off|解雇/临时裁员|mise à pied 是加拿大常用说法|Cinquante employés ont été mis à pied.
TRAVAIL|职场问题|le chômage|n.f.|unemployment|失业|être au chômage|Le taux de chômage a baissé.
TRAVAIL|职场问题|le harcèlement|n.m.|harassment|骚扰|职场法规高频|L'entreprise a une politique contre le harcèlement.
TRAVAIL|职场问题|la discrimination à l'embauche|n.f.|hiring discrimination|招聘歧视|移民就业议题|La discrimination à l'embauche touche les nouveaux arrivants.
TRAVAIL|职场问题|l'épuisement professionnel|n.m.|burnout|职业倦怠|魁北克正式说法，避免英语 burn-out|L'épuisement professionnel est en hausse.
TRAVAIL|职场问题|la santé et la sécurité au travail|n.f.|occupational health and safety|职业健康与安全|加拿大法定术语|La formation en santé et sécurité au travail est obligatoire.
TRAVAIL|职场问题|la pénurie de main-d'œuvre|n.f.|labour shortage|劳动力短缺|加拿大当前头号经济议题|La pénurie de main-d'œuvre touche tous les secteurs.
TRAVAIL|职场问题|le syndicat|n.m.|union|工会|加拿大工会力量强|Les employés sont représentés par un syndicat.
LOGEMENT|租房|le logement|n.m.|housing / accommodation|住房|万能词，社会议题核心|La crise du logement touche toutes les grandes villes.
LOGEMENT|租房|le loyer|n.m.|rent|房租|payer le loyer|Le loyer a augmenté de cent dollars.
LOGEMENT|租房|le propriétaire / le locataire|n.m.|landlord / tenant|房东/租客|成对出现，Tâche 1 常见收件人|J'ai écrit au propriétaire pour signaler la fuite.
LOGEMENT|租房|le bail|n.m.|lease|租约|复数 baux，签约动词 signer un bail|Mon bail se termine le 30 juin.
LOGEMENT|租房|la caution / le dépôt de garantie|n.f./n.m.|security deposit|押金|注意魁北克法律限制押金|La caution correspond à un mois de loyer.
LOGEMENT|租房|les charges|n.f.pl.|utilities / service charges|杂费（水电等）|charges comprises 是广告高频|Le loyer est de 900 dollars, charges comprises.
LOGEMENT|租房|meublé / non meublé|adj.|furnished / unfurnished|带家具/不带家具|租房广告必读|L'appartement est entièrement meublé.
LOGEMENT|租房|un quatre et demi|n.m.|two-bedroom apartment|两室一厅|魁北克独有房型计数法，听力必懂|Nous louons un quatre et demi à Montréal.
LOGEMENT|租房|le colocataire / la colocation|n.m./n.f.|roommate / flat-share|合租室友/合租|年轻人与学生高频|Je cherche un colocataire pour partager le loyer.
LOGEMENT|租房|emménager / déménager|v.|to move in / to move out|搬入/搬家|魁北克 7 月 1 日是搬家日|Nous déménageons le premier juillet.
LOGEMENT|租房|visiter un appartement|v.|to view an apartment|看房|不是 visit 旅游义|J'aimerais visiter l'appartement cette semaine.
LOGEMENT|租房|la petite annonce|n.f.|classified ad|分类小广告|CE 阅读题固定文体|J'ai répondu à une petite annonce.
LOGEMENT|维修|la fuite d'eau|n.f.|water leak|漏水|Tâche 1 投诉题最高频问题|Il y a une fuite d'eau sous l'évier.
LOGEMENT|维修|le chauffage|n.m.|heating|暖气|加拿大冬季核心报修|Le chauffage ne fonctionne plus depuis hier.
LOGEMENT|维修|la panne / en panne|n.f./loc.|breakdown / out of order|故障/坏了|万能故障表达|L'ascenseur est en panne depuis trois jours.
LOGEMENT|维修|réparer / la réparation|v./n.f.|to repair / repair|维修|报修核心动词|Les réparations ont été faites le jour même.
LOGEMENT|维修|la moisissure|n.f.|mould|霉菌|健康类严重报修理由|Il y a de la moisissure dans la salle de bain.
LOGEMENT|维修|l'infiltration|n.f.|water infiltration / seepage|渗水|加拿大住房常见问题|Une infiltration a endommagé le plafond.
LOGEMENT|维修|le concierge|n.m.|building superintendent|楼管|加拿大公寓管理员|Le concierge viendra demain matin.
LOGEMENT|邻里|le voisin / le voisinage|n.m.|neighbour / neighbourhood|邻居/邻里|Tâche 2 与 EO2 高频场景|Mes voisins font du bruit tard le soir.
LOGEMENT|邻里|le bruit / le tapage nocturne|n.m.|noise / night-time disturbance|噪音/夜间扰民|tapage nocturne 是法律用语|J'ai porté plainte pour tapage nocturne.
LOGEMENT|邻里|porter plainte|v.|to file a complaint|投诉/报案|正式动词搭配|Il a porté plainte auprès de la municipalité.
LOGEMENT|邻里|le règlement de l'immeuble|n.m.|building rules|楼宇管理规定|规章语境|Le règlement de l'immeuble interdit les animaux.
LOGEMENT|邻里|les ordures / le recyclage / le compost|n.f.pl./n.m.|garbage / recycling / compost|垃圾/回收/厨余|加拿大三分类|Le compost est ramassé le mardi.
LOGEMENT|购房|acheter une maison|v.|to buy a house|买房|生活规划话题|Nous envisageons d'acheter une maison en banlieue.
LOGEMENT|购房|l'hypothèque|n.f.|mortgage|按揭贷款|加拿大用 hypothèque，法国说 prêt immobilier|Le taux d'hypothèque a encore augmenté.
LOGEMENT|购房|la mise de fonds|n.f.|down payment|首付|加拿大特有说法|La mise de fonds minimale est de cinq pour cent.
LOGEMENT|购房|les taxes municipales|n.f.pl.|property taxes|房产税|房主年度支出|Les taxes municipales sont payables en deux versements.
LOGEMENT|购房|le courtier immobilier|n.m.|real estate broker|房产经纪|加拿大说法|Notre courtier immobilier a organisé trois visites.
LOGEMENT|购房|la banlieue|n.f.|suburbs|郊区|与 le centre-ville 相对|Les prix sont plus abordables en banlieue.
LOGEMENT|社会议题|la crise du logement|n.f.|housing crisis|住房危机|加拿大当前头号议题，Tâche 3 高频|La crise du logement frappe les jeunes familles.
LOGEMENT|社会议题|le logement abordable|n.m.|affordable housing|可负担住房|政策议题|La ville promet plus de logements abordables.
LOGEMENT|社会议题|l'itinérance|n.f.|homelessness|无家可归|魁北克用 itinérance，法国说 sans-abrisme|L'itinérance augmente dans les grandes villes.
LOGEMENT|社会议题|l'embourgeoisement|n.m.|gentrification|中产化/绅士化|城市议题高分词|L'embourgeoisement chasse les résidents de longue date.
SANTE|就医|prendre rendez-vous|v.|to make an appointment|预约|固定搭配，不加冠词|J'aimerais prendre rendez-vous avec le docteur Roy.
SANTE|就医|le médecin de famille|n.m.|family doctor|家庭医生|加拿大医疗入口，等候名单话题高频|Il est difficile de trouver un médecin de famille.
SANTE|就医|la clinique sans rendez-vous|n.f.|walk-in clinic|免预约诊所|加拿大特有就医方式|Je suis allé à une clinique sans rendez-vous.
SANTE|就医|l'urgence / les urgences|n.f.|emergency room|急诊|魁北克说 à l'urgence|L'attente à l'urgence était de six heures.
SANTE|就医|le spécialiste|n.m.|specialist|专科医生|需转诊|Mon médecin m'a référé à un spécialiste.
SANTE|就医|l'ordonnance / la prescription|n.f.|prescription|处方|魁北克两者都用|Le pharmacien a renouvelé mon ordonnance.
SANTE|就医|la pharmacie / le pharmacien|n.f./n.m.|pharmacy / pharmacist|药房/药剂师|生活场景|La pharmacie est ouverte jusqu'à 21 h.
SANTE|就医|la carte d'assurance maladie|n.f.|health card|医保卡|魁北克俗称 carte soleil|N'oubliez pas votre carte d'assurance maladie.
SANTE|就医|la liste d'attente|n.f.|waiting list|轮候名单|加拿大医疗体系高频批评点|Il est sur une liste d'attente pour une opération.
SANTE|就医|se faire vacciner / la vaccination|v./n.f.|to get vaccinated / vaccination|接种疫苗|公共卫生话题|Il faut se faire vacciner chaque automne.
SANTE|症状|tomber malade|v.|to fall ill|生病|基础表达|Je suis tombé malade la semaine dernière.
SANTE|症状|avoir mal à|v.|to have a pain in|……疼|avoir mal à la tête / au dos|J'ai mal à la gorge depuis deux jours.
SANTE|症状|avoir de la fièvre|v.|to have a fever|发烧|固定搭配|Mon fils a de la fièvre depuis hier soir.
SANTE|症状|le rhume / la grippe|n.m./n.f.|cold / flu|感冒/流感|区分轻重|J'ai attrapé un gros rhume.
SANTE|症状|les effets secondaires|n.m.pl.|side effects|副作用|永远复数|Ce médicament a peu d'effets secondaires.
SANTE|症状|guérir / la guérison|v./n.f.|to recover / recovery|痊愈|康复表达|Il a mis trois semaines à guérir.
SANTE|症状|la maladie chronique|n.f.|chronic illness|慢性病|健康议题|Les maladies chroniques pèsent sur le système.
SANTE|健康生活|la santé mentale|n.f.|mental health|心理健康|Tâche 3 高频议题|La santé mentale des jeunes inquiète les experts.
SANTE|健康生活|le bien-être|n.m.|well-being|身心健康|高分抽象名词|Les entreprises investissent dans le bien-être des employés.
SANTE|健康生活|le stress / stressant|n.m./adj.|stress / stressful|压力/有压力的|现代生活议题|Mon travail est très stressant en ce moment.
SANTE|健康生活|la sédentarité|n.f.|sedentary lifestyle|久坐少动|健康议论高分词|La sédentarité augmente les risques cardiovasculaires.
SANTE|健康生活|l'alimentation équilibrée|n.f.|balanced diet|均衡饮食|固定搭配|Une alimentation équilibrée est essentielle.
SANTE|健康生活|faire de l'exercice / du sport|v.|to exercise|锻炼|不说 faire exercice|Je fais du sport trois fois par semaine.
SANTE|健康生活|le système de santé public|n.m.|public health system|公共医疗体系|加拿大制度特征，议论必备|Le système de santé public est gratuit mais engorgé.
SANTE|健康生活|le vieillissement de la population|n.m.|population ageing|人口老龄化|Tâche 3 高频议题|Le vieillissement de la population pèse sur les services.
ARGENT|银行|le compte bancaire / le compte chèque|n.m.|bank account / chequing account|银行账户/支票账户|加拿大账户类型|J'ai ouvert un compte chèque à la succursale.
ARGENT|银行|la carte de débit / de crédit|n.f.|debit / credit card|借记卡/信用卡|支付方式|La plupart des commerces acceptent la carte de débit.
ARGENT|银行|le virement / le virement Interac|n.m.|transfer / e-transfer|转账/加拿大电子转账|Interac 是加拿大特有系统|Je vais te faire un virement Interac ce soir.
ARGENT|银行|le dépôt direct|n.m.|direct deposit|工资直存|加拿大发薪标准方式|Mon salaire est versé par dépôt direct.
ARGENT|银行|retirer / déposer de l'argent|v.|to withdraw / to deposit money|取款/存款|基础动词|Je dois retirer de l'argent au guichet.
ARGENT|银行|les frais bancaires|n.m.pl.|bank fees|银行手续费|永远复数|Les frais bancaires sont de 15 dollars par mois.
ARGENT|银行|le taux d'intérêt|n.m.|interest rate|利率|固定搭配|Le taux d'intérêt a encore monté.
ARGENT|银行|le dossier de crédit|n.m.|credit file / credit score|信用记录|新移民必须建立|Il faut bâtir son dossier de crédit dès l'arrivée.
ARGENT|消费|la facture|n.f.|invoice / bill|账单/发票|Tâche 1 投诉题高频|J'ai reçu une facture incorrecte.
ARGENT|消费|le reçu|n.m.|receipt|收据|退货必需|Conservez votre reçu pour la garantie.
ARGENT|消费|la garantie|n.f.|warranty|保修|消费维权|L'appareil est encore sous garantie.
ARGENT|消费|le remboursement / rembourser|n.m./v.|refund / to refund|退款|投诉核心诉求|Je demande le remboursement intégral.
ARGENT|消费|l'échange|n.m.|exchange|换货|与退款并列|Le magasin propose un échange mais pas de remboursement.
ARGENT|消费|le rabais / la réduction|n.m./n.f.|discount|折扣|魁北克常用 rabais|Il y a un rabais de vingt pour cent cette semaine.
ARGENT|消费|les taxes|n.f.pl.|sales taxes|销售税|加拿大标价不含税|Le prix affiché ne comprend pas les taxes.
ARGENT|消费|le coût de la vie|n.m.|cost of living|生活成本|Tâche 3 高频议题|Le coût de la vie a explosé ces dernières années.
ARGENT|消费|le pouvoir d'achat|n.m.|purchasing power|购买力|经济议题高分词|L'inflation réduit le pouvoir d'achat des ménages.
ARGENT|消费|l'inflation|n.f.|inflation|通货膨胀|时事必备|L'inflation atteint quatre pour cent.
ARGENT|消费|le budget / gérer son budget|n.m./v.|budget / to manage one's budget|预算/理财|生活技能话题|J'ai du mal à gérer mon budget ce mois-ci.
ARGENT|保险|l'assurance habitation / automobile|n.f.|home / car insurance|房屋保险/车险|生活必备|L'assurance habitation est obligatoire pour les propriétaires.
ARGENT|保险|la prime / la franchise|n.f.|premium / deductible|保费/免赔额|北美保险两个核心概念|La franchise de ma police est de 500 dollars.
ARGENT|保险|faire une réclamation|v.|to file a claim|索赔|加拿大说 réclamation，法国说 déclaration de sinistre|J'ai fait une réclamation après l'accident.
TRANSPORT|公共交通|le transport en commun|n.m.|public transit|公共交通|加拿大说 transport en commun|Je prends le transport en commun tous les jours.
TRANSPORT|公共交通|le métro / l'autobus|n.m.|subway / bus|地铁/公交|魁北克说 autobus 全称|L'autobus 24 passe toutes les dix minutes.
TRANSPORT|公共交通|le tarif / le titre de transport|n.m.|fare / transit pass|票价/车票|CO 公告题高频|Le tarif mensuel est de 97 dollars.
TRANSPORT|公共交通|la correspondance|n.f.|transfer / connection|换乘|交通与航班双用|Il y a une correspondance à la station Berri.
TRANSPORT|公共交通|l'arrêt / la station|n.m./n.f.|stop / station|站点|arrêt 指公交，station 指地铁|Descendez au prochain arrêt.
TRANSPORT|公共交通|le retard / être en retard|n.m./loc.|delay / to be late|延误/迟到|通知与道歉场景|Le train a vingt minutes de retard.
TRANSPORT|公共交通|l'horaire|n.m.|schedule / timetable|时刻表|CO 公告题核心信息|Consultez l'horaire sur le site de la société de transport.
TRANSPORT|公共交通|la grève|n.f.|strike|罢工|法语区高频新闻|Une grève des transports est annoncée pour lundi.
TRANSPORT|公共交通|accessible aux personnes à mobilité réduite|loc.|wheelchair accessible|无障碍|加拿大公共设施标准表述|Toutes les stations sont accessibles aux personnes à mobilité réduite.
TRANSPORT|驾车|le permis de conduire|n.m.|driver's licence|驾照|办事场景|J'ai passé mon permis de conduire au Québec.
TRANSPORT|驾车|l'immatriculation|n.f.|vehicle registration|车辆登记|SAAQ 业务|Le renouvellement de l'immatriculation se fait en ligne.
TRANSPORT|驾车|la contravention / le constat|n.f./n.m.|ticket / fine|罚单|违章|J'ai reçu une contravention pour excès de vitesse.
TRANSPORT|驾车|l'excès de vitesse|n.m.|speeding|超速|交通违规|L'excès de vitesse est la première cause d'accidents.
TRANSPORT|驾车|le covoiturage|n.m.|carpooling / ridesharing|拼车|环保与省钱议题，EO2 角色扮演考过|Le covoiturage réduit les coûts et la pollution.
TRANSPORT|驾车|les embouteillages / la congestion|n.m.pl./n.f.|traffic jams / congestion|交通拥堵|城市议题|Les embouteillages sont terribles aux heures de pointe.
TRANSPORT|驾车|l'heure de pointe|n.f.|rush hour|高峰期|固定搭配|J'évite de conduire à l'heure de pointe.
TRANSPORT|出行|réserver / la réservation|v./n.f.|to book / booking|预订|EO2 角色扮演高频|J'aimerais réserver une chambre pour deux nuits.
TRANSPORT|出行|annuler / l'annulation|v./n.f.|to cancel / cancellation|取消|投诉与协商|Puis-je annuler sans frais ?
TRANSPORT|出行|le billet aller-retour|n.m.|return ticket|往返票|购票场景|Un billet aller-retour pour Québec, s'il vous plaît.
TRANSPORT|出行|le vol / le décollage / l'atterrissage|n.m.|flight / takeoff / landing|航班/起飞/降落|机场场景|Notre vol est retardé de deux heures.
TRANSPORT|出行|les bagages / le bagage à main|n.m.pl./n.m.|luggage / carry-on|行李/随身行李|机场必备|Un seul bagage à main est autorisé.
TRANSPORT|出行|la douane|n.f.|customs|海关|入境场景|Il faut déclarer les aliments à la douane.
EDUCATION|学制|l'école primaire / secondaire|n.f.|primary / secondary school|小学/中学|基础学制|Mes enfants vont à l'école primaire du quartier.
EDUCATION|学制|l'université / la faculté|n.f.|university / faculty|大学/院系|高等教育|Elle étudie à l'Université de Montréal.
EDUCATION|学制|les frais de scolarité|n.m.pl.|tuition fees|学费|永远复数|Les frais de scolarité ont augmenté.
EDUCATION|学制|s'inscrire / l'inscription|v./n.f.|to register / registration|注册|流程词|Les inscriptions se terminent le 15 août.
EDUCATION|学制|le diplôme / diplômé(e)|n.m./adj.|degree / graduate|文凭/毕业的|简历必备|Je suis diplômé en génie civil.
EDUCATION|学制|la formation|n.f.|training / education|培训/教育|万能词，比 éducation 常用|J'ai suivi une formation en comptabilité.
EDUCATION|学制|le stage / le stagiaire|n.m.|internship / intern|实习/实习生|不是 stage 舞台|J'ai fait un stage de six mois en entreprise.
EDUCATION|学制|la bourse d'études|n.f.|scholarship|奖学金|资助|Elle a obtenu une bourse d'études.
EDUCATION|学制|l'apprentissage|n.m.|learning / apprenticeship|学习/学徒制|一词两义|L'apprentissage d'une langue demande du temps.
EDUCATION|学制|la formation continue|n.f.|continuing education|继续教育|成人学习|La formation continue est offerte le soir.
EDUCATION|学制|le décrochage scolaire|n.m.|school dropout|辍学|魁北克社会议题高频|Le décrochage scolaire touche surtout les garçons.
EDUCATION|学制|l'uniforme scolaire|n.m.|school uniform|校服|Tâche 3 实考议题|Faut-il imposer l'uniforme scolaire ?
EDUCATION|学制|l'enseignement à distance|n.m.|distance learning|远程教学|疫情后议题|L'enseignement à distance a ses limites.
SOCIETE|社会议题|la société|n.f.|society|社会|Tâche 3 的 fait de société 就是指这个|Ce phénomène touche toute la société.
SOCIETE|社会议题|l'inégalité / les inégalités|n.f.|inequality|不平等|议论核心词|Les inégalités se creusent entre les régions.
SOCIETE|社会议题|la pauvreté|n.f.|poverty|贫困|社会议题|La pauvreté touche un enfant sur dix.
SOCIETE|社会议题|la classe moyenne|n.f.|middle class|中产阶级|经济议题|La classe moyenne est fragilisée par l'inflation.
SOCIETE|社会议题|la diversité|n.f.|diversity|多样性|加拿大公共话语核心|La diversité est une richesse pour la société.
SOCIETE|社会议题|l'égalité des chances|n.f.|equal opportunity|机会平等|高分搭配|L'école doit garantir l'égalité des chances.
SOCIETE|社会议题|les droits de la personne|n.m.pl.|human rights|人权|加拿大说 droits de la personne，法国说 droits de l'homme|La Charte protège les droits de la personne.
SOCIETE|社会议题|la laïcité|n.f.|secularism|世俗主义|魁北克敏感热点议题|Le débat sur la laïcité divise la population.
SOCIETE|社会议题|le bénévolat / le bénévole|n.m.|volunteering / volunteer|志愿服务/志愿者|加拿大社区生活核心|Le bénévolat favorise l'intégration sociale.
SOCIETE|社会议题|la banque alimentaire|n.f.|food bank|食物银行|社区互助|Les dons à la banque alimentaire augmentent en hiver.
SOCIETE|社会议题|l'organisme communautaire|n.m.|community organisation|社区组织|加拿大说法|Un organisme communautaire offre de l'aide aux familles.
SOCIETE|社会议题|le vivre-ensemble|n.m.|social cohesion / living together|共同生活|魁北克特有的公共话语词|Le vivre-ensemble repose sur le respect mutuel.
SOCIETE|社会议题|le fossé des générations|n.m.|generation gap|代沟|家庭议题|Le fossé des générations s'accentue avec le numérique.
SOCIETE|家庭|la famille monoparentale|n.f.|single-parent family|单亲家庭|家庭议题|Les familles monoparentales sont plus vulnérables.
SOCIETE|家庭|le conjoint / la conjointe|n.|spouse / partner|配偶|加拿大法律与表格常用|Mon conjoint travaille dans la santé.
SOCIETE|家庭|élever des enfants|v.|to raise children|养育孩子|固定搭配|Élever des enfants coûte cher en ville.
SOCIETE|家庭|la garde partagée|n.f.|shared custody|共同监护|离婚议题|Ils ont opté pour la garde partagée.
SOCIETE|家庭|prendre soin de|v.|to take care of|照顾|固定搭配|Elle prend soin de ses parents âgés.
ENVIRO|环境|l'environnement|n.m.|environment|环境|Tâche 3 高频主题|La protection de l'environnement est une priorité.
ENVIRO|环境|les changements climatiques|n.m.pl.|climate change|气候变化|加拿大用复数形式，法国说 le changement climatique|Les changements climatiques affectent nos hivers.
ENVIRO|环境|le réchauffement climatique|n.m.|global warming|全球变暖|同义高频词|Le réchauffement climatique accélère la fonte des glaces.
ENVIRO|环境|les gaz à effet de serre (GES)|n.m.pl.|greenhouse gases|温室气体|政策文件高频缩写|Le Canada veut réduire ses GES de moitié.
ENVIRO|环境|l'empreinte carbone|n.f.|carbon footprint|碳足迹|个人行动角度|Le vélo réduit votre empreinte carbone.
ENVIRO|环境|le développement durable|n.m.|sustainable development|可持续发展|高分固定搭配|Le développement durable guide nos décisions.
ENVIRO|环境|les énergies renouvelables|n.f.pl.|renewable energy|可再生能源|魁北克水电特色|Le Québec produit surtout de l'hydroélectricité.
ENVIRO|环境|le gaspillage alimentaire|n.m.|food waste|食物浪费|Tâche 3 实考议题|Le gaspillage alimentaire représente un tiers de la production.
ENVIRO|环境|le plastique à usage unique|n.m.|single-use plastic|一次性塑料|加拿大已立法禁用|Le plastique à usage unique est interdit depuis 2023.
ENVIRO|环境|le tri sélectif / le recyclage|n.m.|waste sorting / recycling|垃圾分类/回收|生活实践|Le tri sélectif est obligatoire dans la municipalité.
ENVIRO|环境|la pollution / polluer|n.f./v.|pollution / to pollute|污染|基础议题词|La pollution de l'air aggrave l'asthme.
ENVIRO|环境|les feux de forêt|n.m.pl.|wildfires|森林大火|加拿大近年重大事件|Les feux de forêt ont dégradé la qualité de l'air.
ENVIRO|环境|la sensibilisation / sensibiliser|n.f./v.|awareness-raising|提高意识|公益活动固定词|La campagne vise à sensibiliser les jeunes.
ENVIRO|环境|prendre conscience de|v.|to become aware of|意识到|高分搭配|Il faut prendre conscience de l'urgence.
NUMERIQUE|数字生活|le numérique|n.m.|digital / digital technology|数字技术|法语高频名词化|Le numérique transforme le monde du travail.
NUMERIQUE|数字生活|les réseaux sociaux|n.m.pl.|social media|社交媒体|永远复数|Les réseaux sociaux influencent l'opinion publique.
NUMERIQUE|数字生活|l'intelligence artificielle (IA)|n.f.|artificial intelligence|人工智能|Tâche 3 当前热点|L'intelligence artificielle suscite autant d'espoir que de crainte.
NUMERIQUE|数字生活|le mot de passe|n.m.|password|密码|生活场景|J'ai oublié mon mot de passe.
NUMERIQUE|数字生活|se connecter / la connexion|v./n.f.|to log in / connection|登录/连接|技术场景|Je n'arrive pas à me connecter à mon compte.
NUMERIQUE|数字生活|en ligne / hors ligne|loc.|online / offline|在线/离线|办事高频|La demande se fait entièrement en ligne.
NUMERIQUE|数字生活|télécharger|v.|to download|下载|技术基础词|Téléchargez le formulaire sur le site.
NUMERIQUE|数字生活|la protection des données|n.f.|data protection|数据保护|隐私议题|La protection des données personnelles inquiète les usagers.
NUMERIQUE|数字生活|la fraude / l'hameçonnage|n.f./n.m.|fraud / phishing|诈骗/钓鱼|魁北克用 hameçonnage 代替 phishing|Méfiez-vous des courriels d'hameçonnage.
NUMERIQUE|数字生活|la désinformation / les fausses nouvelles|n.f.|disinformation / fake news|虚假信息|魁北克说 fausses nouvelles|La désinformation se propage vite en ligne.
NUMERIQUE|数字生活|le temps d'écran|n.m.|screen time|屏幕使用时间|健康与教育议题|Le temps d'écran des adolescents inquiète les parents.
NUMERIQUE|数字生活|la fracture numérique|n.f.|digital divide|数字鸿沟|社会议题高分词|La fracture numérique touche les aînés et les régions.
NUMERIQUE|数字生活|l'automatisation|n.f.|automation|自动化|就业议题|L'automatisation menace certains emplois.
QUOTIDIEN|购物|l'épicerie / le supermarché|n.f./n.m.|grocery store / supermarket|杂货店/超市|加拿大常说 épicerie|Je vais à l'épicerie après le travail.
QUOTIDIEN|购物|la caisse / le caissier|n.f./n.m.|checkout / cashier|收银台/收银员|CO 场景高频|Passez à la caisse numéro trois.
QUOTIDIEN|购物|essayer / la cabine d'essayage|v./n.f.|to try on / fitting room|试穿/试衣间|购物对话|Puis-je essayer cette veste ?
QUOTIDIEN|购物|la taille / la pointure|n.f.|size (clothes) / size (shoes)|尺码/鞋码|两者不能混用，考点|Quelle est votre pointure ?
QUOTIDIEN|购物|en solde / les soldes|loc./n.m.pl.|on sale / sales|打折中/打折季|购物高频|Ces bottes sont en solde.
QUOTIDIEN|购物|la livraison / livrer|n.f./v.|delivery / to deliver|配送|网购与投诉|La livraison est gratuite à partir de 50 dollars.
QUOTIDIEN|购物|la commande / commander|n.f./v.|order / to order|订单/下单|客服场景|Ma commande n'est toujours pas arrivée.
QUOTIDIEN|餐饮|la réservation / réserver une table|n.f./v.|reservation / to book a table|订位|EO2 角色扮演高频|J'aimerais réserver une table pour six personnes.
QUOTIDIEN|餐饮|le menu / la carte|n.m./n.f.|set menu / à la carte menu|套餐/菜单|两者含义不同，考点|Nous prendrons le menu du jour.
QUOTIDIEN|餐饮|l'addition|n.f.|bill / check|账单|餐厅场景固定词|L'addition, s'il vous plaît !
QUOTIDIEN|餐饮|l'entrée / le plat principal / le dessert|n.f./n.m.|starter / main course / dessert|前菜/主菜/甜点|注意 entrée 在法语是前菜|En entrée, je prendrai une soupe.
QUOTIDIEN|餐饮|la végétarien(ne) / végétalien(ne)|adj.|vegetarian / vegan|素食的/纯素的|饮食议题|Je suis végétarien depuis cinq ans.
QUOTIDIEN|餐饮|l'allergie / être allergique à|n.f./loc.|allergy / to be allergic to|过敏|点餐必备|Je suis allergique aux arachides.
QUOTIDIEN|天气|la météo / les prévisions|n.f.|weather / forecast|天气/预报|CO 广播题高频|Selon la météo, il va neiger demain.
